timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717702282117,3,GetNewProducts,200,OK,Thread Group 100 1-23,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717702282127,2,GetNewProducts,200,OK,Thread Group 100 1-24,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282137,2,GetNewProducts,200,OK,Thread Group 100 1-25,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282147,2,GetNewProducts,200,OK,Thread Group 100 1-26,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282157,2,GetNewProducts,200,OK,Thread Group 100 1-27,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282166,2,GetNewProducts,200,OK,Thread Group 100 1-28,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282176,2,GetNewProducts,200,OK,Thread Group 100 1-29,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282186,2,GetNewProducts,200,OK,Thread Group 100 1-30,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282196,2,GetNewProducts,200,OK,Thread Group 100 1-31,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282206,2,GetNewProducts,200,OK,Thread Group 100 1-32,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282216,2,GetNewProducts,200,OK,Thread Group 100 1-33,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282226,1,GetNewProducts,200,OK,Thread Group 100 1-34,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717702282236,1,GetNewProducts,200,OK,Thread Group 100 1-35,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717702282246,1,GetNewProducts,200,OK,Thread Group 100 1-36,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717702282256,1,GetNewProducts,200,OK,Thread Group 100 1-37,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717702282266,3,GetNewProducts,200,OK,Thread Group 100 1-38,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717702282276,2,GetNewProducts,200,OK,Thread Group 100 1-39,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282286,2,GetNewProducts,200,OK,Thread Group 100 1-40,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282296,2,GetNewProducts,200,OK,Thread Group 100 1-41,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282306,2,GetNewProducts,200,OK,Thread Group 100 1-42,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282317,2,GetNewProducts,200,OK,Thread Group 100 1-43,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282327,3,GetNewProducts,200,OK,Thread Group 100 1-44,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717702282337,2,GetNewProducts,200,OK,Thread Group 100 1-45,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282346,2,GetNewProducts,200,OK,Thread Group 100 1-46,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282356,2,GetNewProducts,200,OK,Thread Group 100 1-47,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282366,2,GetNewProducts,200,OK,Thread Group 100 1-48,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282376,2,GetNewProducts,200,OK,Thread Group 100 1-49,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282386,2,GetNewProducts,200,OK,Thread Group 100 1-50,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282396,2,GetNewProducts,200,OK,Thread Group 100 1-51,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282406,3,GetNewProducts,200,OK,Thread Group 100 1-52,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717702282416,2,GetNewProducts,200,OK,Thread Group 100 1-53,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282426,2,GetNewProducts,200,OK,Thread Group 100 1-54,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282436,2,GetNewProducts,200,OK,Thread Group 100 1-55,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282446,2,GetNewProducts,200,OK,Thread Group 100 1-56,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282456,2,GetNewProducts,200,OK,Thread Group 100 1-57,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282466,2,GetNewProducts,200,OK,Thread Group 100 1-58,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282476,2,GetNewProducts,200,OK,Thread Group 100 1-59,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282486,2,GetNewProducts,200,OK,Thread Group 100 1-60,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282497,2,GetNewProducts,200,OK,Thread Group 100 1-61,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282507,2,GetNewProducts,200,OK,Thread Group 100 1-62,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282517,2,GetNewProducts,200,OK,Thread Group 100 1-63,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282527,2,GetNewProducts,200,OK,Thread Group 100 1-64,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282536,2,GetNewProducts,200,OK,Thread Group 100 1-65,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282546,2,GetNewProducts,200,OK,Thread Group 100 1-66,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282556,2,GetNewProducts,200,OK,Thread Group 100 1-67,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282566,2,GetNewProducts,200,OK,Thread Group 100 1-68,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282576,2,GetNewProducts,200,OK,Thread Group 100 1-69,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282586,2,GetNewProducts,200,OK,Thread Group 100 1-70,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282596,2,GetNewProducts,200,OK,Thread Group 100 1-71,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282606,2,GetNewProducts,200,OK,Thread Group 100 1-72,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282616,3,GetNewProducts,200,OK,Thread Group 100 1-73,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717702282626,2,GetNewProducts,200,OK,Thread Group 100 1-74,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282636,2,GetNewProducts,200,OK,Thread Group 100 1-75,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282646,2,GetNewProducts,200,OK,Thread Group 100 1-76,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282656,2,GetNewProducts,200,OK,Thread Group 100 1-77,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282666,2,GetNewProducts,200,OK,Thread Group 100 1-78,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282676,2,GetNewProducts,200,OK,Thread Group 100 1-79,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282687,2,GetNewProducts,200,OK,Thread Group 100 1-80,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282697,2,GetNewProducts,200,OK,Thread Group 100 1-81,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282707,2,GetNewProducts,200,OK,Thread Group 100 1-82,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282717,2,GetNewProducts,200,OK,Thread Group 100 1-83,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282726,2,GetNewProducts,200,OK,Thread Group 100 1-84,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282736,2,GetNewProducts,200,OK,Thread Group 100 1-85,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282746,2,GetNewProducts,200,OK,Thread Group 100 1-86,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282756,2,GetNewProducts,200,OK,Thread Group 100 1-87,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282766,2,GetNewProducts,200,OK,Thread Group 100 1-88,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717702282776,2,GetNewProducts,200,OK,Thread Group 100 1-89,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,1
1717702282786,2,GetNewProducts,200,OK,Thread Group 100 1-90,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,1
1717702282796,3,GetNewProducts,200,OK,Thread Group 100 1-91,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,3,0,1
1717702282806,2,GetNewProducts,200,OK,Thread Group 100 1-92,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,1
1717702282815,2,GetNewProducts,200,OK,Thread Group 100 1-93,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,1
1717702282825,3,GetNewProducts,200,OK,Thread Group 100 1-94,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,3,0,1
1717702282835,3,GetNewProducts,200,OK,Thread Group 100 1-95,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,3,0,1
1717702282845,2,GetNewProducts,200,OK,Thread Group 100 1-96,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,1
1717702282855,2,GetNewProducts,200,OK,Thread Group 100 1-97,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,1
1717702282865,2,GetNewProducts,200,OK,Thread Group 100 1-98,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,1
1717702282875,2,GetNewProducts,200,OK,Thread Group 100 1-99,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,1
1717702282886,2,GetNewProducts,200,OK,Thread Group 100 1-100,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
