timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717705211193,1,GetNewProducts,200,OK,Thread Group 1-947,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211194,1,GetNewProducts,200,OK,Thread Group 1-948,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211194,2,GetNewProducts,200,OK,Thread Group 1-949,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211195,1,GetNewProducts,200,OK,Thread Group 1-950,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211196,1,GetNewProducts,200,OK,Thread Group 1-951,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211197,1,GetNewProducts,200,OK,Thread Group 1-952,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211199,1,GetNewProducts,200,OK,Thread Group 1-953,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211200,1,GetNewProducts,200,OK,Thread Group 1-954,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211200,2,GetNewProducts,200,OK,Thread Group 1-955,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211201,1,GetNewProducts,200,OK,Thread Group 1-956,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211202,2,GetNewProducts,200,OK,Thread Group 1-957,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211203,1,GetNewProducts,200,OK,Thread Group 1-958,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211204,1,GetNewProducts,200,OK,Thread Group 1-959,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211206,1,GetNewProducts,200,OK,Thread Group 1-960,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211207,1,GetNewProducts,200,OK,Thread Group 1-961,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211208,2,GetNewProducts,200,OK,Thread Group 1-962,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211208,2,GetNewProducts,200,OK,Thread Group 1-963,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211209,2,GetNewProducts,200,OK,Thread Group 1-964,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211210,2,GetNewProducts,200,OK,Thread Group 1-965,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211211,1,GetNewProducts,200,OK,Thread Group 1-966,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211212,1,GetNewProducts,200,OK,Thread Group 1-967,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211214,1,GetNewProducts,200,OK,Thread Group 1-968,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211215,1,GetNewProducts,200,OK,Thread Group 1-969,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211216,1,GetNewProducts,200,OK,Thread Group 1-970,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211216,1,GetNewProducts,200,OK,Thread Group 1-971,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211217,1,GetNewProducts,200,OK,Thread Group 1-972,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211218,2,GetNewProducts,200,OK,Thread Group 1-973,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211219,1,GetNewProducts,200,OK,Thread Group 1-974,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211220,1,GetNewProducts,200,OK,Thread Group 1-975,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211222,2,GetNewProducts,200,OK,Thread Group 1-976,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211223,3,GetNewProducts,200,OK,Thread Group 1-977,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717705211224,3,GetNewProducts,200,OK,Thread Group 1-978,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717705211224,3,GetNewProducts,200,OK,Thread Group 1-979,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717705211225,3,GetNewProducts,200,OK,Thread Group 1-980,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717705211226,2,GetNewProducts,200,OK,Thread Group 1-981,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211227,2,GetNewProducts,200,OK,Thread Group 1-982,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211229,1,GetNewProducts,200,OK,Thread Group 1-983,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211229,2,GetNewProducts,200,OK,Thread Group 1-984,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211230,5,GetNewProducts,200,OK,Thread Group 1-986,text,true,,1864,150,6,6,http://localhost:5000/api/product/newProducts/?page=1,5,0,0
1717705211230,5,GetNewProducts,200,OK,Thread Group 1-985,text,true,,1864,150,5,5,http://localhost:5000/api/product/newProducts/?page=1,5,0,0
1717705211232,4,GetNewProducts,200,OK,Thread Group 1-987,text,true,,1864,150,5,5,http://localhost:5000/api/product/newProducts/?page=1,4,0,1
1717705211233,4,GetNewProducts,200,OK,Thread Group 1-988,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,4,0,0
1717705211234,4,GetNewProducts,200,OK,Thread Group 1-989,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,4,0,0
1717705211235,3,GetNewProducts,200,OK,Thread Group 1-990,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717705211236,3,GetNewProducts,200,OK,Thread Group 1-991,text,true,,1864,150,4,4,http://localhost:5000/api/product/newProducts/?page=1,3,0,0
1717705211237,2,GetNewProducts,200,OK,Thread Group 1-992,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211238,2,GetNewProducts,200,OK,Thread Group 1-993,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211239,2,GetNewProducts,200,OK,Thread Group 1-994,text,true,,1864,150,3,3,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211240,1,GetNewProducts,200,OK,Thread Group 1-995,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211241,1,GetNewProducts,200,OK,Thread Group 1-996,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211242,1,GetNewProducts,200,OK,Thread Group 1-997,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211243,1,GetNewProducts,200,OK,Thread Group 1-998,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,1,0,0
1717705211244,2,GetNewProducts,200,OK,Thread Group 1-999,text,true,,1864,150,2,2,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
1717705211245,2,GetNewProducts,200,OK,Thread Group 1-1000,text,true,,1864,150,1,1,http://localhost:5000/api/product/newProducts/?page=1,2,0,0
