timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717715070050,135,GetNewProducts,200,OK,Thread Group 1-253,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,135,0,1
1717715070050,136,GetNewProducts,200,OK,Thread Group 1-84,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,136,0,1
1717715070050,136,GetNewProducts,200,OK,Thread Group 1-83,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,136,0,0
1717715070050,136,GetNewProducts,200,OK,Thread Group 1-244,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,136,0,0
1717715070050,136,GetNewProducts,200,OK,Thread Group 1-79,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,136,0,0
1717715070049,137,GetNewProducts,200,OK,Thread Group 1-81,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,137,0,1
1717715070049,137,GetNewProducts,200,OK,Thread Group 1-76,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,137,0,1
1717715070049,137,GetNewProducts,200,OK,Thread Group 1-75,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,137,0,0
1717715070049,137,GetNewProducts,200,OK,Thread Group 1-78,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,137,0,0
1717715070049,137,GetNewProducts,200,OK,Thread Group 1-72,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,137,0,0
1717715070049,137,GetNewProducts,200,OK,Thread Group 1-74,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,137,0,0
1717715070048,138,GetNewProducts,200,OK,Thread Group 1-231,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,138,0,1
1717715070048,138,GetNewProducts,200,OK,Thread Group 1-225,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,138,0,1
1717715070048,138,GetNewProducts,200,OK,Thread Group 1-232,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,138,0,1
1717715070048,138,GetNewProducts,200,OK,Thread Group 1-69,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,138,0,0
1717715070048,139,GetNewProducts,200,OK,Thread Group 1-68,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,139,0,0
1717715070048,139,GetNewProducts,200,OK,Thread Group 1-67,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,139,0,0
1717715070048,139,GetNewProducts,200,OK,Thread Group 1-210,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,139,0,0
1717715070048,139,GetNewProducts,200,OK,Thread Group 1-71,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,139,0,0
1717715070048,139,GetNewProducts,200,OK,Thread Group 1-65,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,139,0,0
1717715070047,140,GetNewProducts,200,OK,Thread Group 1-206,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,140,0,1
1717715070047,140,GetNewProducts,200,OK,Thread Group 1-63,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,140,0,0
1717715070047,140,GetNewProducts,200,OK,Thread Group 1-58,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,140,0,0
1717715070047,140,GetNewProducts,200,OK,Thread Group 1-207,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,140,0,0
1717715070046,141,GetNewProducts,200,OK,Thread Group 1-204,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,141,0,1
1717715070046,141,GetNewProducts,200,OK,Thread Group 1-53,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,141,0,1
1717715070046,141,GetNewProducts,200,OK,Thread Group 1-203,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,141,0,0
1717715070046,141,GetNewProducts,200,OK,Thread Group 1-54,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,141,0,0
1717715070046,142,GetNewProducts,200,OK,Thread Group 1-50,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,142,0,0
1717715070046,142,GetNewProducts,200,OK,Thread Group 1-59,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,142,0,0
1717715070046,142,GetNewProducts,200,OK,Thread Group 1-60,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,142,0,0
1717715070045,143,GetNewProducts,200,OK,Thread Group 1-182,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,143,0,1
1717715070045,143,GetNewProducts,200,OK,Thread Group 1-52,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,143,0,0
1717715070045,143,GetNewProducts,200,OK,Thread Group 1-163,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,143,0,0
1717715070045,143,GetNewProducts,200,OK,Thread Group 1-56,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,143,0,0
1717715070045,143,GetNewProducts,200,OK,Thread Group 1-48,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,143,0,0
1717715070044,144,GetNewProducts,200,OK,Thread Group 1-47,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,144,0,0
1717715070044,144,GetNewProducts,200,OK,Thread Group 1-44,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,144,0,0
1717715070043,145,GetNewProducts,200,OK,Thread Group 1-43,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,145,0,0
1717715070043,145,GetNewProducts,200,OK,Thread Group 1-36,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,145,0,0
1717715070043,145,GetNewProducts,200,OK,Thread Group 1-39,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,145,0,0
1717715070043,145,GetNewProducts,200,OK,Thread Group 1-40,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,145,0,0
1717715070042,147,GetNewProducts,200,OK,Thread Group 1-35,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,147,0,0
1717715070042,147,GetNewProducts,200,OK,Thread Group 1-32,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,147,0,0
1717715070041,148,GetNewProducts,200,OK,Thread Group 1-126,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,148,0,1
1717715070041,148,GetNewProducts,200,OK,Thread Group 1-28,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,148,0,0
1717715070041,148,GetNewProducts,200,OK,Thread Group 1-27,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,148,0,0
1717715070041,148,GetNewProducts,200,OK,Thread Group 1-49,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,148,0,0
1717715070041,148,GetNewProducts,200,OK,Thread Group 1-46,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,148,0,0
1717715070040,149,GetNewProducts,200,OK,Thread Group 1-45,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,149,0,1
1717715070040,149,GetNewProducts,200,OK,Thread Group 1-112,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,149,0,1
1717715070040,149,GetNewProducts,200,OK,Thread Group 1-34,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,149,0,1
1717715070040,149,GetNewProducts,200,OK,Thread Group 1-37,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,149,0,0
1717715070040,149,GetNewProducts,200,OK,Thread Group 1-100,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,149,0,0
1717715070039,158,GetNewProducts,200,OK,Thread Group 1-29,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,158,0,0
1717715070039,158,GetNewProducts,200,OK,Thread Group 1-33,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,158,0,0
1717715070038,159,GetNewProducts,200,OK,Thread Group 1-30,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,159,0,1
1717715070038,159,GetNewProducts,200,OK,Thread Group 1-26,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,159,0,0
1717715070038,159,GetNewProducts,200,OK,Thread Group 1-25,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,159,0,0
1717715070038,159,GetNewProducts,200,OK,Thread Group 1-22,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,159,0,0
1717715070037,160,GetNewProducts,200,OK,Thread Group 1-18,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,160,0,0
1717715070037,160,GetNewProducts,200,OK,Thread Group 1-17,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,160,0,0
1717715070037,160,GetNewProducts,200,OK,Thread Group 1-23,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,160,0,0
1717715070037,161,GetNewProducts,200,OK,Thread Group 1-21,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,161,0,0
1717715070037,161,GetNewProducts,200,OK,Thread Group 1-14,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,161,0,0
1717715070037,161,GetNewProducts,200,OK,Thread Group 1-13,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,161,0,0
1717715070036,162,GetNewProducts,200,OK,Thread Group 1-10,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,162,0,0
1717715070036,162,GetNewProducts,200,OK,Thread Group 1-9,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,162,0,0
1717715070036,162,GetNewProducts,200,OK,Thread Group 1-38,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,162,0,0
1717715070035,163,GetNewProducts,200,OK,Thread Group 1-7,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,163,0,1
1717715070035,163,GetNewProducts,200,OK,Thread Group 1-24,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,163,0,1
1717715070035,163,GetNewProducts,200,OK,Thread Group 1-20,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,163,0,0
1717715070035,163,GetNewProducts,200,OK,Thread Group 1-19,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,163,0,0
1717715070033,165,GetNewProducts,200,OK,Thread Group 1-1,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,165,0,2
1717715070034,165,GetNewProducts,200,OK,Thread Group 1-16,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,165,0,0
1717715070034,165,GetNewProducts,200,OK,Thread Group 1-15,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,165,0,0
1717715070034,165,GetNewProducts,200,OK,Thread Group 1-12,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,165,0,0
1717715070033,166,GetNewProducts,200,OK,Thread Group 1-6,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,166,0,1
1717715070032,167,GetNewProducts,200,OK,Thread Group 1-4,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,167,0,2
1717715070033,166,GetNewProducts,200,OK,Thread Group 1-3,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,166,0,1
1717715070033,166,GetNewProducts,200,OK,Thread Group 1-8,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,166,0,1
1717715070033,166,GetNewProducts,200,OK,Thread Group 1-2,text,true,,1864,150,354,354,http://localhost:5000/api/product/newProducts/?page=1,166,0,1
1717715070052,295,GetNewProducts,200,OK,Thread Group 1-98,text,true,,1864,150,1442,1442,http://localhost:5000/api/product/newProducts/?page=1,295,0,0
1717715070052,298,GetNewProducts,200,OK,Thread Group 1-276,text,true,,1864,150,1458,1458,http://localhost:5000/api/product/newProducts/?page=1,298,0,0
1717715070052,299,GetNewProducts,200,OK,Thread Group 1-92,text,true,,1864,150,1458,1458,http://localhost:5000/api/product/newProducts/?page=1,299,0,0
1717715070052,300,GetNewProducts,200,OK,Thread Group 1-95,text,true,,1864,150,1462,1462,http://localhost:5000/api/product/newProducts/?page=1,300,0,0
1717715070052,300,GetNewProducts,200,OK,Thread Group 1-99,text,true,,1864,150,1462,1462,http://localhost:5000/api/product/newProducts/?page=1,300,0,1
1717715070053,300,GetNewProducts,200,OK,Thread Group 1-96,text,true,,1864,150,1461,1461,http://localhost:5000/api/product/newProducts/?page=1,300,0,0
1717715070053,300,GetNewProducts,200,OK,Thread Group 1-103,text,true,,1864,150,1460,1460,http://localhost:5000/api/product/newProducts/?page=1,300,0,0
1717715070053,300,GetNewProducts,200,OK,Thread Group 1-104,text,true,,1864,150,1459,1459,http://localhost:5000/api/product/newProducts/?page=1,300,0,0
1717715070053,301,GetNewProducts,200,OK,Thread Group 1-41,text,true,,1864,150,1463,1463,http://localhost:5000/api/product/newProducts/?page=1,301,0,0
1717715070053,302,GetNewProducts,200,OK,Thread Group 1-102,text,true,,1864,150,1467,1467,http://localhost:5000/api/product/newProducts/?page=1,302,0,1
1717715070054,302,GetNewProducts,200,OK,Thread Group 1-113,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,302,0,0
1717715070054,303,GetNewProducts,200,OK,Thread Group 1-105,text,true,,1864,150,1470,1470,http://localhost:5000/api/product/newProducts/?page=1,303,0,0
1717715070054,303,GetNewProducts,200,OK,Thread Group 1-106,text,true,,1864,150,1470,1470,http://localhost:5000/api/product/newProducts/?page=1,303,0,0
1717715070054,303,GetNewProducts,200,OK,Thread Group 1-109,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,303,0,0
1717715070054,304,GetNewProducts,200,OK,Thread Group 1-110,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,304,0,0
1717715070112,320,GetNewProducts,200,OK,Thread Group 1-1161,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,320,0,0
1717715070110,322,GetNewProducts,200,OK,Thread Group 1-281,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,322,0,1
1717715070111,321,GetNewProducts,200,OK,Thread Group 1-1145,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,321,0,0
1717715070112,320,GetNewProducts,200,OK,Thread Group 1-286,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,320,0,0
1717715070110,322,GetNewProducts,200,OK,Thread Group 1-280,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,322,0,1
1717715070110,322,GetNewProducts,200,OK,Thread Group 1-101,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,322,0,0
1717715070110,322,GetNewProducts,200,OK,Thread Group 1-282,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,322,0,0
1717715070110,322,GetNewProducts,200,OK,Thread Group 1-279,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,322,0,1
1717715070110,322,GetNewProducts,200,OK,Thread Group 1-1119,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,322,0,0
1717715070110,322,GetNewProducts,200,OK,Thread Group 1-278,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,322,0,0
1717715070111,321,GetNewProducts,200,OK,Thread Group 1-1144,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,321,0,0
1717715070108,324,GetNewProducts,200,OK,Thread Group 1-1112,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,324,0,1
1717715070108,324,GetNewProducts,200,OK,Thread Group 1-270,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,324,0,0
1717715070108,324,GetNewProducts,200,OK,Thread Group 1-274,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,324,0,1
1717715070108,325,GetNewProducts,200,OK,Thread Group 1-273,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,325,0,0
1717715070107,326,GetNewProducts,200,OK,Thread Group 1-1096,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,326,0,0
1717715070107,326,GetNewProducts,200,OK,Thread Group 1-268,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,326,0,0
1717715070108,325,GetNewProducts,200,OK,Thread Group 1-1098,text,true,,1864,150,1469,1469,http://localhost:5000/api/product/newProducts/?page=1,325,0,0
1717715070107,326,GetNewProducts,200,OK,Thread Group 1-1089,text,true,,1864,150,1465,1465,http://localhost:5000/api/product/newProducts/?page=1,326,0,0
1717715070106,327,GetNewProducts,200,OK,Thread Group 1-266,text,true,,1864,150,1461,1461,http://localhost:5000/api/product/newProducts/?page=1,327,0,1
1717715070106,327,GetNewProducts,200,OK,Thread Group 1-265,text,true,,1864,150,1460,1460,http://localhost:5000/api/product/newProducts/?page=1,327,0,1
1717715070106,327,GetNewProducts,200,OK,Thread Group 1-267,text,true,,1864,150,1460,1460,http://localhost:5000/api/product/newProducts/?page=1,327,0,0
1717715070106,327,GetNewProducts,200,OK,Thread Group 1-1074,text,true,,1864,150,1453,1453,http://localhost:5000/api/product/newProducts/?page=1,327,0,0
1717715070105,328,GetNewProducts,200,OK,Thread Group 1-262,text,true,,1864,150,1447,1447,http://localhost:5000/api/product/newProducts/?page=1,328,0,1
1717715070106,327,GetNewProducts,200,OK,Thread Group 1-263,text,true,,1864,150,1447,1447,http://localhost:5000/api/product/newProducts/?page=1,327,0,0
1717715070105,328,GetNewProducts,200,OK,Thread Group 1-261,text,true,,1864,150,1448,1448,http://localhost:5000/api/product/newProducts/?page=1,328,0,0
1717715070104,329,GetNewProducts,200,OK,Thread Group 1-258,text,true,,1864,150,1447,1447,http://localhost:5000/api/product/newProducts/?page=1,329,0,1
1717715070104,330,GetNewProducts,200,OK,Thread Group 1-260,text,true,,1864,150,1451,1451,http://localhost:5000/api/product/newProducts/?page=1,330,0,0
1717715070104,330,GetNewProducts,200,OK,Thread Group 1-1040,text,true,,1864,150,1454,1454,http://localhost:5000/api/product/newProducts/?page=1,330,0,0
1717715070104,330,GetNewProducts,200,OK,Thread Group 1-1041,text,true,,1864,150,1457,1457,http://localhost:5000/api/product/newProducts/?page=1,330,0,0
1717715070103,331,GetNewProducts,200,OK,Thread Group 1-257,text,true,,1864,150,1458,1458,http://localhost:5000/api/product/newProducts/?page=1,331,0,0
1717715070103,332,GetNewProducts,200,OK,Thread Group 1-1034,text,true,,1864,150,1463,1463,http://localhost:5000/api/product/newProducts/?page=1,332,0,0
1717715070103,332,GetNewProducts,200,OK,Thread Group 1-254,text,true,,1864,150,1465,1465,http://localhost:5000/api/product/newProducts/?page=1,332,0,0
1717715070102,334,GetNewProducts,200,OK,Thread Group 1-1017,text,true,,1864,150,1470,1470,http://localhost:5000/api/product/newProducts/?page=1,334,0,1
1717715070102,334,GetNewProducts,200,OK,Thread Group 1-1022,text,true,,1864,150,1471,1471,http://localhost:5000/api/product/newProducts/?page=1,334,0,1
1717715070102,334,GetNewProducts,200,OK,Thread Group 1-1025,text,true,,1864,150,1473,1473,http://localhost:5000/api/product/newProducts/?page=1,334,0,1
1717715070102,334,GetNewProducts,200,OK,Thread Group 1-251,text,true,,1864,150,1474,1474,http://localhost:5000/api/product/newProducts/?page=1,334,0,1
1717715070102,334,GetNewProducts,200,OK,Thread Group 1-247,text,true,,1864,150,1474,1474,http://localhost:5000/api/product/newProducts/?page=1,334,0,0
1717715070101,335,GetNewProducts,200,OK,Thread Group 1-80,text,true,,1864,150,1475,1475,http://localhost:5000/api/product/newProducts/?page=1,335,0,1
1717715070101,336,GetNewProducts,200,OK,Thread Group 1-1003,text,true,,1864,150,1477,1477,http://localhost:5000/api/product/newProducts/?page=1,336,0,0
1717715070101,336,GetNewProducts,200,OK,Thread Group 1-250,text,true,,1864,150,1480,1480,http://localhost:5000/api/product/newProducts/?page=1,336,0,0
1717715070101,336,GetNewProducts,200,OK,Thread Group 1-246,text,true,,1864,150,1483,1483,http://localhost:5000/api/product/newProducts/?page=1,336,0,0
1717715070100,338,GetNewProducts,200,OK,Thread Group 1-245,text,true,,1864,150,1483,1483,http://localhost:5000/api/product/newProducts/?page=1,338,0,1
1717715070100,338,GetNewProducts,200,OK,Thread Group 1-240,text,true,,1864,150,1486,1486,http://localhost:5000/api/product/newProducts/?page=1,338,0,0
1717715070100,338,GetNewProducts,200,OK,Thread Group 1-239,text,true,,1864,150,1490,1490,http://localhost:5000/api/product/newProducts/?page=1,338,0,0
1717715070100,339,GetNewProducts,200,OK,Thread Group 1-237,text,true,,1864,150,1491,1491,http://localhost:5000/api/product/newProducts/?page=1,339,0,0
1717715070099,340,GetNewProducts,200,OK,Thread Group 1-243,text,true,,1864,150,1492,1492,http://localhost:5000/api/product/newProducts/?page=1,340,0,1
1717715070099,340,GetNewProducts,200,OK,Thread Group 1-238,text,true,,1864,150,1495,1495,http://localhost:5000/api/product/newProducts/?page=1,340,0,1
1717715070098,341,GetNewProducts,200,OK,Thread Group 1-234,text,true,,1864,150,1495,1495,http://localhost:5000/api/product/newProducts/?page=1,341,0,1
1717715070099,340,GetNewProducts,200,OK,Thread Group 1-241,text,true,,1864,150,1499,1499,http://localhost:5000/api/product/newProducts/?page=1,340,0,0
1717715070098,341,GetNewProducts,200,OK,Thread Group 1-959,text,true,,1864,150,1501,1501,http://localhost:5000/api/product/newProducts/?page=1,341,0,1
1717715070097,343,GetNewProducts,200,OK,Thread Group 1-235,text,true,,1864,150,1503,1503,http://localhost:5000/api/product/newProducts/?page=1,343,0,1
1717715070097,343,GetNewProducts,200,OK,Thread Group 1-236,text,true,,1864,150,1506,1506,http://localhost:5000/api/product/newProducts/?page=1,343,0,0
1717715070095,345,GetNewProducts,200,OK,Thread Group 1-229,text,true,,1864,150,1508,1508,http://localhost:5000/api/product/newProducts/?page=1,345,0,1
1717715070095,346,GetNewProducts,200,OK,Thread Group 1-226,text,true,,1864,150,1508,1508,http://localhost:5000/api/product/newProducts/?page=1,346,0,1
1717715070091,350,GetNewProducts,200,OK,Thread Group 1-824,text,true,,1864,150,1511,1511,http://localhost:5000/api/product/newProducts/?page=1,350,0,1
1717715070089,352,GetNewProducts,200,OK,Thread Group 1-233,text,true,,1864,150,1512,1512,http://localhost:5000/api/product/newProducts/?page=1,352,0,1
1717715070089,352,GetNewProducts,200,OK,Thread Group 1-73,text,true,,1864,150,1512,1512,http://localhost:5000/api/product/newProducts/?page=1,352,0,1
1717715070089,352,GetNewProducts,200,OK,Thread Group 1-230,text,true,,1864,150,1514,1514,http://localhost:5000/api/product/newProducts/?page=1,352,0,1
1717715070089,352,GetNewProducts,200,OK,Thread Group 1-784,text,true,,1864,150,1516,1516,http://localhost:5000/api/product/newProducts/?page=1,352,0,0
1717715070088,354,GetNewProducts,200,OK,Thread Group 1-227,text,true,,1864,150,1519,1519,http://localhost:5000/api/product/newProducts/?page=1,354,0,0
1717715070088,354,GetNewProducts,200,OK,Thread Group 1-70,text,true,,1864,150,1521,1521,http://localhost:5000/api/product/newProducts/?page=1,354,0,0
1717715070087,355,GetNewProducts,200,OK,Thread Group 1-224,text,true,,1864,150,1524,1524,http://localhost:5000/api/product/newProducts/?page=1,355,0,0
1717715070087,356,GetNewProducts,200,OK,Thread Group 1-223,text,true,,1864,150,1527,1527,http://localhost:5000/api/product/newProducts/?page=1,356,0,0
1717715070086,384,GetNewProducts,200,OK,Thread Group 1-750,text,true,,1864,150,1977,1977,http://localhost:5000/api/product/newProducts/?page=1,384,0,0
1717715070086,385,GetNewProducts,200,OK,Thread Group 1-222,text,true,,1864,150,1979,1979,http://localhost:5000/api/product/newProducts/?page=1,385,0,0
1717715070086,385,GetNewProducts,200,OK,Thread Group 1-221,text,true,,1864,150,1981,1981,http://localhost:5000/api/product/newProducts/?page=1,385,0,0
1717715070085,386,GetNewProducts,200,OK,Thread Group 1-66,text,true,,1864,150,1981,1981,http://localhost:5000/api/product/newProducts/?page=1,386,0,0
1717715070085,387,GetNewProducts,200,OK,Thread Group 1-739,text,true,,1864,150,1984,1984,http://localhost:5000/api/product/newProducts/?page=1,387,0,0
1717715070084,388,GetNewProducts,200,OK,Thread Group 1-219,text,true,,1864,150,1984,1984,http://localhost:5000/api/product/newProducts/?page=1,388,0,0
1717715070084,388,GetNewProducts,200,OK,Thread Group 1-218,text,true,,1864,150,1984,1984,http://localhost:5000/api/product/newProducts/?page=1,388,0,0
1717715070083,390,GetNewProducts,200,OK,Thread Group 1-718,text,true,,1864,150,1986,1986,http://localhost:5000/api/product/newProducts/?page=1,390,0,0
1717715070083,390,GetNewProducts,200,OK,Thread Group 1-209,text,true,,1864,150,1986,1986,http://localhost:5000/api/product/newProducts/?page=1,390,0,0
1717715070083,390,GetNewProducts,200,OK,Thread Group 1-64,text,true,,1864,150,1987,1987,http://localhost:5000/api/product/newProducts/?page=1,390,0,0
1717715070082,391,GetNewProducts,200,OK,Thread Group 1-703,text,true,,1864,150,1987,1987,http://localhost:5000/api/product/newProducts/?page=1,391,0,1
